user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc,sentiment
YourMamaCheats,"rt @big_kegg: nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",2023-01-06 18:19:24+00:00,0,,,,"Botswana maybe, SA maybe",#AtikuOkowa2023,False,unknown,,"rt @user nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",Neutral
Officialkathe,"rt @big_kegg: nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",2023-01-06 18:19:01+00:00,0,,,,"Lagos, Nigeria",#AtikuOkowa2023,True,lagos,,"rt @user nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",Neutral
_Nnamudi,"rt @_nnamudi: 2013 honda accord exl
engine: 6 cylinders 
w-thumbstart 
reverse camera 
blindspot camera 
price: 5.1m
status: nothing to fix…",2023-01-06 18:18:57+00:00,0,,,,West Africa,#AtikuOkowa2023,False,unknown,,"rt @user 2013 honda accord exl
engine: 6 cylinders 
w-thumbstart 
reverse camera 
blindspot camera 
price: 5.1m
status: nothing to fix…",Neutral
Forever_Rayyan,it can’t be rigged #atikuokowa2023 https://t.co/rg4qagdpto,2023-01-06 18:13:41+00:00,20,,,,The People’s House ,#AtikuOkowa2023,False,unknown,atiku_pdp,it can’t be rigged #atikuokowa2023 http,Neutral
dear_veekee,"rt @big_kegg: nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",2023-01-06 18:05:30+00:00,0,,,,🌍🇬🇭  ᴛᴜʀɴ ᴏɴ ɴᴏᴛɪғɪᴄᴀᴛɪᴏɴ,#AtikuOkowa2023,False,unknown,,"rt @user nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",Neutral
_ayoliadi,"rt @big_kegg: nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",2023-01-06 18:03:05+00:00,0,,,,Abuja,#AtikuOkowa2023,False,abuja,,"rt @user nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",Neutral
Boitzar,"rt @big_kegg: nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",2023-01-06 18:01:17+00:00,0,,,,Social media Influencer ,#AtikuOkowa2023,False,unknown,,"rt @user nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",Neutral
feyisola_ibile,rt @jngwobia1: no atikunation family member should have less than 1k followers.  lets follow each other to give them fire for fire bfor 25t…,2023-01-06 17:56:09+00:00,0,,,,"Lagos, Nigeria",#AtikuOkowa2023,True,lagos,obi_labour,rt @user no atikunation family member should have less than 1k followers.  lets follow each other to give them fire for fire bfor 25t…,Neutral
ObianujuFranci4,"rt @ancientrealiti: #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",2023-01-06 17:52:04+00:00,0,,,,,#AtikuOkowa2023,False,unknown,obi_labour,"rt @user #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",Neutral
OtakomaiyaF,"@gsmfor2023 with #atikuokowa2023 👍, without #atikuokowa2023 👎",2023-01-06 17:44:18+00:00,0,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,"@user with #atikuokowa2023 👍, without #atikuokowa2023 👎",Neutral
JbJb69046239,rt @anaseer78: atiku is the only candidate who truly understands the current needs of nigeria and has the capability to lead us out of the…,2023-01-06 17:43:55+00:00,0,,,,"Lagos, Nigeria",#AtikuOkowa2023,True,lagos,atiku_pdp,rt @user atiku is the only candidate who truly understands the current needs of nigeria and has the capability to lead us out of the…,Positive
_Papillon_Yusuf,rt @nojeem_babayemi: atiku and okowa is one of best presidential candidates that know more about our critical problem that affect us in thi…,2023-01-06 17:43:42+00:00,0,,,,"Kano, Nigeria",#AtikuOkowa2023,True,kano,atiku_pdp,rt @user atiku and okowa is one of best presidential candidates that know more about our critical problem that affect us in thi…,Positive
_Papillon_Yusuf,"rt @allfornigeria: as our next vice president, gov. okowa's extensive array of governing expertise will be particularly valuable in order t…",2023-01-06 17:43:33+00:00,0,,,,"Kano, Nigeria",#AtikuOkowa2023,True,kano,,"rt @user as our next vice president, gov. okowa's extensive array of governing expertise will be particularly valuable in order t…",Positive
_Papillon_Yusuf,rt @anaseer78: atiku is the only candidate who truly understands the current needs of nigeria and has the capability to lead us out of the…,2023-01-06 17:43:25+00:00,0,,,,"Kano, Nigeria",#AtikuOkowa2023,True,kano,atiku_pdp,rt @user atiku is the only candidate who truly understands the current needs of nigeria and has the capability to lead us out of the…,Positive
DoubleEcomedian,rt @anaseer78: atiku is the only candidate who truly understands the current needs of nigeria and has the capability to lead us out of the…,2023-01-06 17:43:23+00:00,0,,,,Nigeria,#AtikuOkowa2023,True,unknown,atiku_pdp,rt @user atiku is the only candidate who truly understands the current needs of nigeria and has the capability to lead us out of the…,Positive
_StandardTing,"rt @big_kegg: nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",2023-01-06 17:42:47+00:00,0,,,,"Benin city, Edo state.",#AtikuOkowa2023,False,unknown,,"rt @user nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",Neutral
Ingswayszn,"rt @big_kegg: nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",2023-01-06 17:40:16+00:00,0,,,,DM for Ads,#AtikuOkowa2023,False,unknown,,"rt @user nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",Neutral
diddybop1,rt @anaseer78: atiku is the only candidate who truly understands the current needs of nigeria and has the capability to lead us out of the…,2023-01-06 17:40:14+00:00,0,,,,North Pole,#AtikuOkowa2023,False,unknown,atiku_pdp,rt @user atiku is the only candidate who truly understands the current needs of nigeria and has the capability to lead us out of the…,Positive
Mary_sauce,"rt @big_kegg: nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",2023-01-06 17:39:29+00:00,0,,,,Turkey,#AtikuOkowa2023,False,unknown,,"rt @user nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",Neutral
Mikegrinjr2,"rt @thaturhobogirl: the day is fast approaching, 49 days left to  #recovernigeria with @atiku @iaokowa
go get your pvc 
#atikuokowa2023 htt…",2023-01-06 17:39:22+00:00,0,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user the day is fast approaching, 49 days left to  #recovernigeria with @user @user get your pvc 
#atikuokowa2023 htt…",Neutral
BrotherRemi,"rt @big_kegg: nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",2023-01-06 17:38:34+00:00,0,,,,Nigeria,#AtikuOkowa2023,True,unknown,,"rt @user nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",Neutral
BlizzyN_,"rt @ancientrealiti: #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",2023-01-06 17:36:45+00:00,0,,,,,#AtikuOkowa2023,False,unknown,obi_labour,"rt @user #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",Neutral
DavidAnjorin1,"rt @ancientrealiti: #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",2023-01-06 17:36:19+00:00,0,,,,"Ekiti, Nigeria",#AtikuOkowa2023,True,ekiti,obi_labour,"rt @user #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",Neutral
MKopkus,"rt @yasirmusaimam: in fulfillment of the requirement of electoral act, it is hereby announced that certificate of return will be issued to…",2023-01-06 17:35:45+00:00,0,,,,,#AtikuOkowa2023,False,unknown,,"rt @user in fulfillment of the requirement of electoral act, it is hereby announced that certificate of return will be issued to…",Neutral
MegwaStella,"rt @ancientrealiti: #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",2023-01-06 17:35:09+00:00,0,,,,,#AtikuOkowa2023,False,unknown,obi_labour,"rt @user #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",Neutral
SuleAbubakar14,rt @jngwobia1: 49 days to elect @atiku as our next president. #atikuokowa #atikuiscoming #atikuokowa2023 #okowalition https://t.co/bcwdpu37…,2023-01-06 17:34:43+00:00,0,,,,,#AtikuOkowa2023,False,unknown,obi_labour,rt @user 49 days to elect @user as our next president. #atikuokowa #atikuiscoming #atikuokowa2023 #okowalition http,Neutral
Mikegrinjr2,"rt @big_kegg: nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",2023-01-06 17:34:22+00:00,0,,,,,#AtikuOkowa2023,False,unknown,,"rt @user nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",Neutral
MKopkus,"rt @atikulateng: atiku abubakar remains nigeria’s best option, given his preparedness and the great challenges facing the country.
~ don pe…",2023-01-06 17:33:24+00:00,0,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user atiku abubakar remains nigeria’s best option, given his preparedness and the great challenges facing the country.
~ don pe…",Positive
kennedy_nwani,rt @jngwobia1: 49 days to elect @atiku as our next president. #atikuokowa #atikuiscoming #atikuokowa2023 #okowalition https://t.co/bcwdpu37…,2023-01-06 17:32:09+00:00,0,,,,,#AtikuOkowa2023,False,unknown,obi_labour,rt @user 49 days to elect @user as our next president. #atikuokowa #atikuiscoming #atikuokowa2023 #okowalition http,Neutral
OrebanwoS,rt @jngwobia1: no atikunation family member should have less than 1k followers.  lets follow each other to give them fire for fire bfor 25t…,2023-01-06 17:30:50+00:00,0,,,,"Ikotun, Nigeria",#AtikuOkowa2023,True,unknown,obi_labour,rt @user no atikunation family member should have less than 1k followers.  lets follow each other to give them fire for fire bfor 25t…,Neutral
ajala_gideon,"rt @ancientrealiti: #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",2023-01-06 17:30:42+00:00,0,,,,Ijoko Ogun state,#AtikuOkowa2023,False,ogun,obi_labour,"rt @user #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",Neutral
BroadricksYink1,rt @jngwobia1: 49 days to elect @atiku as our next president. #atikuokowa #atikuiscoming #atikuokowa2023 #okowalition https://t.co/bcwdpu37…,2023-01-06 17:29:26+00:00,0,,,,,#AtikuOkowa2023,False,unknown,obi_labour,rt @user 49 days to elect @user as our next president. #atikuokowa #atikuiscoming #atikuokowa2023 #okowalition http,Neutral
OtuborBlessed,"rt @ancientrealiti: #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",2023-01-06 17:24:23+00:00,0,,,,"Lagos, Nigeria",#AtikuOkowa2023,True,lagos,obi_labour,"rt @user #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",Neutral
Odusanya1999,"@u_rochas na like this i go dey laugh them 
vote #atikuokowa2023 for a better nigeria ✅💯✌🏼 https://t.co/rniua0erc5",2023-01-06 17:22:44+00:00,3,,,"Place(_api=<tweepy.api.API object at 0x113478e48>, id='00817d75276a95cf', url='https://api.twitter.com/1.1/geo/id/00817d75276a95cf.json', place_type='city', name='Lagos', full_name='Lagos, Nigeria', country_code='NG', country='Nigeria', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x113478e48>, type='Polygon', coordinates=[[[3.2131467, 6.4278856], [3.4640641, 6.4278856], [3.4640641, 6.5583389], [3.2131467, 6.5583389]]]), attributes={})","Lagos, Abuja, Ogun State ",#AtikuOkowa2023,False,lagos,atiku_pdp,"@user na like this i go dey laugh them 
vote #atikuokowa2023 for a better nigeria ✅💯✌🏼 http",Positive
DrEmekakalu,rt @jngwobia1: 49 days to elect @atiku as our next president. #atikuokowa #atikuiscoming #atikuokowa2023 #okowalition https://t.co/bcwdpu37…,2023-01-06 17:19:25+00:00,0,,,,New York United States ,#AtikuOkowa2023,False,unknown,obi_labour,rt @user 49 days to elect @user as our next president. #atikuokowa #atikuiscoming #atikuokowa2023 #okowalition http,Neutral
LEGEND_ADAMS_8,"#atikuorganizingforaction
@atiku abubakar and @iaokowa is a symbol of hope and courage for the common nigerian. #atikuokowa2023
#recovernigeria https://t.co/ru6asxiroe",2023-01-06 17:12:02+00:00,5,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,"#atikuorganizingforaction
@atiku abubakar and @user is a symbol of hope and courage for the common nigerian. #atikuokowa2023
#recovernigeria http",Positive
JOruoghorie,"atiku abubakar is a symbol of hope and courage for the common nigerian. #atikuokowa2023
#recovernigeria https://t.co/m0x1zqztml",2023-01-06 17:05:49+00:00,1,,,"Place(_api=<tweepy.api.API object at 0x113478e48>, id='0089bac948197ad2', url='https://api.twitter.com/1.1/geo/id/0089bac948197ad2.json', place_type='city', name='Uruoka', full_name='Uruoka, Nigeria', country_code='NG', country='Nigeria', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x113478e48>, type='Polygon', coordinates=[[[6.0855508, 5.7774453], [6.12011, 5.7774453], [6.12011, 5.8124356], [6.0855508, 5.8124356]]]), attributes={})",,#AtikuOkowa2023,False,unknown,atiku_pdp,"atiku abubakar is a symbol of hope and courage for the common nigerian. #atikuokowa2023
#recovernigeria http",Positive
AEssien72,"rt @ancientrealiti: #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",2023-01-06 17:05:44+00:00,0,,,,,#AtikuOkowa2023,False,unknown,obi_labour,"rt @user #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",Neutral
Onyenest,"rt @ancientrealiti: #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",2023-01-06 17:05:32+00:00,0,,,,,#AtikuOkowa2023,False,unknown,obi_labour,"rt @user #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",Neutral
UsmanMAKarofi1,"my promise to you is this: we shall work closely together in the mission to recover nigeria - aa @atiku 

#boris 
#votepdp 
#rcm 
#pdprecoveryplan 
#atikuokowa2023",2023-01-06 17:01:16+00:00,0,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,"my promise to you is this: we shall work closely together in the mission to recover nigeria - aa @user 

#boris 
#votepdp 
#rcm 
#pdprecoveryplan 
#atikuokowa2023",Positive
MikanoLeader,rt @anaseer78: atiku is the only candidate who truly understands the current needs of nigeria and has the capability to lead us out of the…,2023-01-06 17:01:16+00:00,0,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,rt @user atiku is the only candidate who truly understands the current needs of nigeria and has the capability to lead us out of the…,Positive
OduolaKolapo,rt @doubleecomedian: @u_rochas we resemble una.. the future of our kids matters most. with #atikuokowa2023 the future will be brighter. htt…,2023-01-06 16:56:31+00:00,0,,,,Nigeria,#AtikuOkowa2023,True,unknown,atiku_pdp,rt @user @user we resemble una.. the future of our kids matters most. with #atikuokowa2023 the future will be brighter. htt…,Positive
UbongJacob10,"rt @ancientrealiti: #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",2023-01-06 16:54:55+00:00,0,,,,,#AtikuOkowa2023,False,unknown,obi_labour,"rt @user #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",Neutral
middlebeltern,rt @anaseer78: atiku is the only candidate who truly understands the current needs of nigeria and has the capability to lead us out of the…,2023-01-06 16:53:19+00:00,0,,,,"Suleja, Nigeria",#AtikuOkowa2023,True,unknown,atiku_pdp,rt @user atiku is the only candidate who truly understands the current needs of nigeria and has the capability to lead us out of the…,Positive
jibrillahassan6,rt @anaseer78: atiku is the only candidate who truly understands the current needs of nigeria and has the capability to lead us out of the…,2023-01-06 16:50:39+00:00,0,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,rt @user atiku is the only candidate who truly understands the current needs of nigeria and has the capability to lead us out of the…,Positive
jibrillahassan6,"within the first week of atiku abubakar in office boarders will be open every business men will start exchange of import and export! with atiku nigeria will be great again 2023.
#onenigeria
#recovernigeria
#atikuokowa2023 
#webelievepdp
#wewantpdpback
#atikuorganizingforaction https://t.co/tl2pyeb7rc",2023-01-06 16:49:45+00:00,2,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,"within the first week of atiku abubakar in office boarders will be open every business men will start exchange of import and export! with atiku nigeria will be great again 2023.
#onenigeria
#recovernigeria
#atikuokowa2023 
#webelievepdp
#wewantpdpback
#atikuorganizingforaction http",Positive
Paul1st1,"@u_rochas enjoy boss🙏 
#atikuokowa2023",2023-01-06 16:49:06+00:00,1,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,"@user enjoy boss🙏 
#atikuokowa2023",Positive
nojeem_babayemi,"atiku and okowa is one of best presidential candidates that know more about our critical problem that affect us in this national. vote for @atiku and @iaokowa 
#voteforpdp
#okowalition
#atikuokowa2023 https://t.co/ukblcole4o",2023-01-06 16:48:12+00:00,20,,,,Abeokuta ,#AtikuOkowa2023,False,unknown,atiku_pdp,"atiku and okowa is one of best presidential candidates that know more about our critical problem that affect us in this national. vote for @user and @user 
#voteforpdp
#okowalition
#atikuokowa2023 http",Positive
daudachanso,rt @doubleecomedian: @u_rochas we resemble una.. the future of our kids matters most. with #atikuokowa2023 the future will be brighter. htt…,2023-01-06 16:44:39+00:00,0,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,rt @user @user we resemble una.. the future of our kids matters most. with #atikuokowa2023 the future will be brighter. htt…,Positive
jrnaib2,rt @anaseer78: atiku is the only candidate who truly understands the current needs of nigeria and has the capability to lead us out of the…,2023-01-06 16:43:26+00:00,0,,,,Nigeria,#AtikuOkowa2023,True,unknown,atiku_pdp,rt @user atiku is the only candidate who truly understands the current needs of nigeria and has the capability to lead us out of the…,Positive
EngrDifa,"join the winning team
join the recover nigeria project
#atikuokowa2023 https://t.co/glyehg32tm",2023-01-06 16:42:22+00:00,0,,,,Northern Nigeria,#AtikuOkowa2023,True,unknown,atiku_pdp,"join the winning team
join the recover nigeria project
#atikuokowa2023 http",Positive
EngrDifa,"join the winning team
join the recover nigeria project
#atikuokowa2023 https://t.co/ht8rjcxjgk",2023-01-06 16:39:10+00:00,0,,,,Northern Nigeria,#AtikuOkowa2023,True,unknown,atiku_pdp,"join the winning team
join the recover nigeria project
#atikuokowa2023 http",Positive
EngrDifa,"join the winning team
join the recover nigeria project
#atikuokowa2023 https://t.co/jp4ilorr1l",2023-01-06 16:38:08+00:00,0,,,,Northern Nigeria,#AtikuOkowa2023,True,unknown,atiku_pdp,"join the winning team
join the recover nigeria project
#atikuokowa2023 http",Positive
tripdarlyn,"rt @salimpariss: in fulfillment of the requirement of electoral act, it is hereby announced that certificate of return will be issued to “p…",2023-01-06 16:32:46+00:00,0,,,,,#AtikuOkowa2023,False,unknown,,"rt @user in fulfillment of the requirement of electoral act, it is hereby announced that certificate of return will be issued to “p…",Neutral
DalhatuUsmanAmd,"i actually never seen a yoruba human being saying he doesn't like #tinubu.
is left for us northerners.
    i stand with #atikuokowa2023",2023-01-06 16:31:46+00:00,0,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,"i actually never seen a yoruba human being saying he doesn't like #tinubu.
is left for us northerners.
    i stand with #atikuokowa2023",Neutral
balogunreshi,"this rift is between atiku &amp; nigerians not obj for mismanaged national assets in the name of privatization, saling and other roles, actions and inactions of atiku while his principal was busy repairing the country as president.
#atikuokowa2023 
#obasanjo 
@ait_online 
@arisetv",2023-01-06 16:31:08+00:00,1,,,,Lagos ,#AtikuOkowa2023,False,lagos,atiku_pdp,"this rift is between atiku &amp; nigerians not obj for mismanaged national assets in the name of privatization, saling and other roles, actions and inactions of atiku while his principal was busy repairing the country as president.
#atikuokowa2023 
#obasanjo 
@ait_online 
@arisetv",Negative
olamide68436374,"rt @ancientrealiti: #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",2023-01-06 16:23:21+00:00,0,,,,"Lagos, Nigeria",#AtikuOkowa2023,True,lagos,obi_labour,"rt @user #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",Neutral
OBarthChidi,"rt @big_kegg: nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",2023-01-06 16:22:38+00:00,0,,,,,#AtikuOkowa2023,False,unknown,,"rt @user nigerians get your pvc, its time to be patriotic, it’s time to let your vote count, it’s 49 days left to #recovernigeria with…",Neutral
ANaseer78,"atiku is the only candidate who truly understands the current needs of nigeria and has the capability to lead us out of the chaos created by the @officialapcng.
the damages of what apc has done only atiku can undo and make nigeria whole again.

#okowalition
#atikuokowa2023 https://t.co/8s9hkejgj4",2023-01-06 16:22:19+00:00,55,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,"atiku is the only candidate who truly understands the current needs of nigeria and has the capability to lead us out of the chaos created by the @user damages of what apc has done only atiku can undo and make nigeria whole again.

#okowalition
#atikuokowa2023 http",Positive
didicrown22,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:22:11+00:00,0,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
_benita_baby,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:21:45+00:00,0,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
slow_ogah,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:21:43+00:00,0,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
AdeshewaSZN,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:21:42+00:00,0,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
phine_xo,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:21:27+00:00,0,,,,United States,#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
Ruma010,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:21:08+00:00,0,,,,"Kaduna, Nigeria ",#AtikuOkowa2023,True,kaduna,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
kemrowl,"rt @ancientrealiti: #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",2023-01-06 16:20:56+00:00,0,,,,,#AtikuOkowa2023,False,unknown,obi_labour,"rt @user #atikuokowa2023 #peterobi #mbuhari #apcnigeria #apcunitedkingdom #pdp #labourpartynigeria 
we are crying for help to #m…",Neutral
symply_yetty,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:20:24+00:00,0,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
busto_g6,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:20:19+00:00,0,,,,,#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
Seyithecreator,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:20:17+00:00,0,,,,"Asgard, Midgard",#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
Darsybliss,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:20:15+00:00,0,,,,"Lagos, Nigeria",#AtikuOkowa2023,True,lagos,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
ms_ama___,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:20:14+00:00,0,,,,Creed,#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
charly_strawb,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:20:13+00:00,0,,,,Haven,#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
twitbyade,"rt @datgirladeola: let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 https://t…",2023-01-06 16:19:48+00:00,0,,,,"Sydney, New South Wales",#AtikuOkowa2023,False,unknown,atiku_pdp,"rt @user let the countdown begin! ! 49 days left to  #recovernigeria with atiku/okowa
go get your pvc. 
#atikuokowa2023 http",Neutral
